,first_loan_local_disbursement_month,months_since_first_loan_disbursed,count_borrowers,count_loans,total_amount,total_interest_assessed,total_rollover_charged,total_rollover_reversed,default_rate_amount_7d,default_rate_amount_30d,default_rate_amount_51d,default_rate_amount_365d
1038,2018-06,26,1757,2036,24007000.0,3221930.0,377186.0,55820.0,0.17264290603728494,0.12528270293231628,0.1092975471727253,0.09195991344949322
1039,2018-06,46,1756,1964,35243000.0,5282000.0,363983.0,0.0,0.12707290199120547,0.0763183279148411,0.08356973720345623,
1040,2018-06,47,1712,1913,34624000.0,5332390.0,137890.0,0.0,0.11390867336415453,0.09443585844280486,,
1041,2018-06,37,1691,1884,34893000.0,4515270.0,336463.0,0.0,0.1082459464317723,0.0645850105471837,0.05159179204952767,
1042,2018-06,38,1657,1857,34499000.0,4511780.0,317045.0,0.0,0.10243597356169702,0.0722172629152644,0.06566863381846821,
1043,2018-06,36,1652,1820,33063000.0,4260560.0,262972.0,0.0,0.08843192185991801,0.056604078290596216,0.05022799123898954,0.069491017803948
1044,2018-06,40,1621,1838,34567000.0,4492640.0,327338.0,0.0,0.10845388559125264,0.0799543616820455,0.069697211647598,
1045,2018-06,41,1590,1775,33599000.0,4674840.0,321899.0,0.0,0.10640931247034528,0.07538389147050663,0.07037958257516458,
1046,2018-06,39,1562,1728,32512000.0,4256560.0,301568.0,0.0,0.1041455606435142,0.07359642782997675,0.06658169618405418,
1047,2018-06,21,1352,1478,19007000.0,2253550.0,710756.0,149910.0,0.42338787223502355,0.364495082813921,0.3350722983877244,0.22119171287710995
1048,2018-06,48,1214,1295,24171000.0,3660460.0,3568.0,0.0,0.15616469910739994,,,
1049,2018-06,25,902,1057,7565000.0,927510.0,63685.0,13821.0,0.08784158431693496,0.06236171569254791,0.05126764876209577,0.03483744818812568
1050,2018-06,24,822,957,6564000.0,794870.0,54710.0,10348.0,0.09518414629307857,0.07344764607652443,0.06476628025866046,0.035273241807601725
1051,2018-06,23,724,821,4649000.0,522080.0,52870.0,11868.0,0.1312703533940819,0.08115506465414102,0.0654709558858718,0.045544846332755864
1052,2018-06,22,664,798,3889000.0,382540.0,40171.0,7837.0,0.11769300354401993,0.08416542759939152,0.06372458636490247,0.04400109376532889
1053,2018-06,49,53,53,995000.0,169940.0,0.0,0.0,,,,
1054,2018-07,0,72667,145283,377018000.0,52980640.0,5301131.0,276.0,0.15792799987096862,0.12724503204273177,0.11687512811110871,0.1013762228154996
1055,2018-07,1,40749,55204,267091000.0,37468940.0,4326467.0,276.0,0.1797789473713587,0.14740942124232623,0.13816220253310857,0.12227523503272493
1056,2018-07,2,32699,40004,235259000.0,31997940.0,3831366.0,355.0,0.18085878127594318,0.14367699866457592,0.13221952743832943,0.11527984598864463
1057,2018-07,3,28276,34579,246969000.0,32136390.0,3694959.0,0.0,0.16708954744957202,0.12403110544511413,0.11275482106979996,0.09604244913912173
1058,2018-07,4,23936,29006,265667000.0,33399690.0,3994092.0,1196.0,0.16817648488768305,0.12420868851817726,0.11176982924045342,0.0976925910300637
1059,2018-07,5,21007,25491,275232000.0,34675200.0,4637777.0,0.0,0.18905000317201548,0.13467009855203368,0.12237460618435178,0.10546061629617623
1060,2018-07,6,18539,22115,258329000.0,30542450.0,4060972.0,977.0,0.17748026706385978,0.1332320642090449,0.12166351716420586,0.1042479462177917
